Reaction_type,P,S1,S2,pred_best_methods,pred_best_methods_str,pred_best_score,error,pred_AM-I_P,pred_AM-I_S1,pred_AM-I_S2,pred_AM-II_P,pred_AM-II_S1,pred_AM-II_S2,pred_score_AM-I,pred_score_AM-II,pred_score_AM-III,pred_score_AM-IV,pred_score_AM-V,pred_score_AM-VI,pred_AM-IV_P,pred_AM-IV_S1,pred_AM-IV_S2,pred_AM-III_P,pred_AM-III_S1,pred_AM-III_S2,pred_AM-VI_P,pred_AM-VI_S1,pred_AM-VI_S2,pred_AM-V_P,pred_AM-V_S1,pred_AM-V_S2
acylation,CC(=O)c1ccc(NC(=O)C2C(C)(C)C2(C)C)cc1,CC(=O)c1ccc(N)cc1,CC1(C)C(C(=O)O)C1(C)C,"['AM-I', 'AM-III']","AM-I, AM-III",1,,71.68722840020982,45.98354858703199,57.382631500812266,,,,1,0.9276946133051005,1,0.9464852462046689,0.6339872671311019,0.8695569455430063,,,,91.79200905306368,65.10160840462319,77.31928663895923,,,,,,
acylation,CC(=O)c1ccc(NC(=O)C2C[C@H]2c2ccccc2)cc1,CC(=O)c1ccc(N)cc1,O=C(O)C1C[C@H]1c1ccccc1,['AM-I'],AM-I,1,,75.49846877227401,45.98354858703199,62.050120263516234,,,,1,0.7855013692707772,0.9926924936006465,0.8859043938721964,0.6839421050802306,0.9539429966290289,,,,,,,,,,,,
acylation,CC(=O)c1ccc(NC(=O)c2cc(Cl)cc(Cl)n2)cc1,CC(=O)c1ccc(N)cc1,O=C(O)c1cc(Cl)cc(Cl)n1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,73.24835199017592,45.98354858703199,57.61770900577321,,,,1,0.9633702210145798,1,0.8980190378403554,0.4994425798487282,0.9316290247267149,,,,92.99176020841125,65.10160840462319,76.7554566067229,,,,,,
acylation,CC(=O)c1ccc(NC(=O)C2CC3(CC3)CN2C(=O)OC(C)(C)C)cc1,CC(=O)c1ccc(N)cc1,CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)O,"['AM-I', 'AM-III']","AM-I, AM-III",1,,82.99023000331212,45.98354858703199,70.51195003727157,,,,1,0.8989189360439307,1,0.8879983636645848,0.4683881067129775,0.87545114803722,,,,84.6079796062595,65.10160840462319,74.89953674761793,,,,,,
acylation,COC(=O)c1cc(F)ccc1NC(=O)c1ccc2nccnc2c1,COC(=O)c1cc(F)ccc1N,O=C(O)c1ccc2nccnc2c1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,73.89678249289594,61.791286996727806,47.82078129152893,,,,1,0.9783617430301448,1,0.8818500379252422,0.3371360864197678,0.8446923022931105,,,,88.79228101595159,73.93300365650026,57.40002573103209,,,,,,
acylation,COC(=O)c1cc(F)ccc1NC(=O)c1ccc(F)cn1,COC(=O)c1cc(F)ccc1N,O=C(O)c1ccc(F)cn1,['AM-I'],AM-I,1,,74.31094678050215,61.791286996727806,41.34732591501349,,,,1,0.9880186420394742,0.9962605687408055,0.77931339152537,0.6701242422126352,0.823460645514853,,,,,,,,,,,,
acylation,COC(=O)c1cc(F)ccc1NC(=O)c1cnc(Cl)nc1,COC(=O)c1cc(F)ccc1N,O=C(O)c1cnc(Cl)nc1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,79.6005553568749,61.791286996727806,49.16287550721641,,,,1,0.9761532054193888,1,0.9370151315030371,0.7006993840489697,0.7881966652955625,,,,95.93879329617681,73.93300365650026,64.13087670219745,,,,,,
acylation,COC(=O)c1cc(F)ccc1NC(=O)C1CN(C(=O)OCc2ccccc2)C1,COC(=O)c1cc(F)ccc1N,O=C(O)C1CN(C(=O)OCc2ccccc2)C1,['AM-III'],AM-III,0.9864055255383334,,,,,,,,0.9535384216597108,0.9487431919750435,0.9864055255383334,0.812043179840536,0.3547872811925935,0.8459831378376733,,,,93.00789949741093,73.93300365650026,67.80415666280425,,,,,,
acylation,COC(=O)c1cc(F)ccc1NC(=O)c1ccc2c(c1)OCCO2,COC(=O)c1cc(F)ccc1N,O=C(O)c1ccc2c(c1)OCCO2,['AM-III'],AM-III,1,,,,,,,,0.9971321006257708,0.9699728017533975,1,0.9378469949467511,0.5928597266261803,0.9751855754210575,,,,93.72238432647389,73.93300365650026,64.70893630577652,,,,,,
acylation,C[C@@H](NC(=O)c1ccco1)c1ccccc1,C[C@@H](N)c1ccccc1,O=C(O)c1ccco1,['AM-I'],AM-I,1,,68.37687303237749,56.894685417419595,45.48995372057021,,,,1,0.646461077074133,0.8219222669892662,0.7291905929811127,0.7695385313737915,0.8655001350430774,,,,,,,,,,,,
acylation,C[C@@H](NC(=O)c1ccc(F)cn1)c1ccccc1,C[C@@H](N)c1ccccc1,O=C(O)c1ccc(F)cn1,['AM-I'],AM-I,1,,67.2355681265719,56.894685417419595,41.34732591501349,,,,1,0.8531034300470227,0.9866767276402543,0.6358169115528338,0.6552462619860147,0.8832803100160365,,,,,,,,,,,,
acylation,C[C@@H](NC(=O)C1CC2(CC2)CN1C(=O)OC(C)(C)C)c1ccccc1,C[C@@H](N)c1ccccc1,CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)O,['AM-I'],AM-I,1,,85.27223521372701,56.894685417419595,70.51195003727157,,,,1,0.8767032518648025,0.9715465924789493,0.9599486616010584,0.6546211787131018,0.9958909678955241,,,,,,,,,,,,
acylation,Cc1ccc(F)cc1C(=O)NC1CCc2ccccc21,NC1CCc2ccccc21,Cc1ccc(F)cc1C(=O)O,['AM-VI'],AM-VI,0.9762267521199921,,,,,,,,0.9752655011254517,0.9281507959426499,0.9696768043585016,0.9476114748300984,0.7800926706081803,0.9762267521199921,,,,,,,80.25304217764165,65.79846800594595,69.14994430965606,,,
acylation,O=C(NC1CCc2ccccc21)c1ccc2nccnc2c1,NC1CCc2ccccc21,O=C(O)c1ccc2nccnc2c1,['AM-III'],AM-III,0.8326916815669627,,,,,,,,0.7865830971172699,0.7864400001756905,0.8326916815669627,0.7440913152060624,0.3437370887538225,0.7559699139417484,,,,76.7918712168127,72.20881082344488,57.40002573103209,,,,,,
acylation,O=C(NC1CCc2ccccc21)c1ccc(F)cn1,NC1CCc2ccccc21,O=C(O)c1ccc(F)cn1,['AM-I'],AM-I,0.9882415619522278,,71.32142596753727,62.593045886440805,41.34732591501349,,,,0.9882415619522278,0.9755987315085143,0.9880967769176267,0.6521435791913506,0.554594855475723,0.8143114391035884,,,,,,,,,,,,
acylation,Cc1cccc(C)c1C(=O)N(c1ccccc1)C(C)C,CC(C)Nc1ccccc1,Cc1cccc(C)c1C(=O)O,['AM-III'],AM-III,0.9975457398311721,,,,,,,,0.9916264528093182,0.9537613022509962,0.9975457398311721,0.9539375679259421,0.7653266140457418,0.9956369929823737,,,,90.78276291279892,80.55456283035551,72.07290257801196,,,,,,
acylation,Cc1cc(C)c(C(=O)N(c2ccccc2)C(C)C)c(C)c1,CC(C)Nc1ccccc1,Cc1cc(C)c(C(=O)O)c(C)c1,['AM-VI'],AM-VI,0.9814260291908771,,,,,,,,0.955439068246926,0.9703397381039724,0.9738210902792612,0.9675744828817974,0.8181122487926942,0.9814260291908771,,,,,,,101.25770935906118,75.40596857399274,70.81914403824035,,,
acylation,CC(C)N(C(=O)c1ccccc1Cc1ccccc1)c1ccccc1,CC(C)Nc1ccccc1,O=C(O)c1ccccc1Cc1ccccc1,['AM-VI'],AM-VI,0.9844489370406343,,,,,,,,0.959975288450179,0.9032228912404687,0.9607169562639142,0.9787283608427967,0.7738664554331546,0.9844489370406343,,,,,,,102.86171999382015,75.40596857399274,70.10090113313804,,,
acylation,CC(C)N(C(=O)Cc1ccc2c(c1)OCO2)c1ccccc1,CC(C)Nc1ccccc1,O=C(O)Cc1ccc2c(c1)OCO2,"['AM-I', 'AM-VI']","AM-I, AM-VI",1,,82.68736587594694,67.29311380584815,58.07690940465211,,,,1,0.9475111703115859,0.8392025984181793,0.9597653947491884,0.4354869949118436,1,,,,,,,89.21273533595462,75.40596857399274,63.85206195671067,,,
acylation,CC(C)N(C(=O)C1c2ccccc2Oc2ccccc21)c1ccccc1,CC(C)Nc1ccccc1,O=C(O)C1c2ccccc2Oc2ccccc21,['AM-I'],AM-I,1,,99.4453250179476,67.29311380584815,77.40556674913049,,,,1,0.9677804159134225,0.9599547408060035,0.9924601650723924,0.6749405447710553,0.9668850222150307,,,,,,,,,,,,
acylation,CC(C)N(C(=O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2)c1ccccc1,CC(C)Nc1ccccc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,['AM-III'],AM-III,0.9721273650547936,,,,,,,,0.9703723368267229,0.9643891005235186,0.9721273650547936,0.927882453531386,0.5040087237619668,0.968249035276278,,,,95.04306628340595,80.55456283035551,77.4412633307831,,,,,,
acylation,CC(C)N(C(=O)c1ccco1)c1ccccc1,CC(C)Nc1ccccc1,O=C(O)c1ccco1,"['AM-I', 'AM-VI']","AM-I, AM-VI",1,,78.72749600153149,67.29311380584815,45.48995372057021,,,,1,0.6438566738738206,0.7170903507939093,0.9633843467399191,0.6462762718060169,1,,,,,,,87.63073172706541,75.40596857399274,59.48856378866913,,,
acylation,Cc1cc(C(=O)N(c2ccccc2)C(C)C)cc(Cl)n1,CC(C)Nc1ccccc1,Cc1cc(C(=O)O)cc(Cl)n1,['AM-I'],AM-I,1,,85.56525829204634,67.29311380584815,54.61782950927192,,,,1,0.8947487703901433,0.8604605622691751,0.9468496257959736,0.6375780395906396,0.9971908965719836,,,,,,,,,,,,
acylation,CC(C)N(C(=O)c1ccc(Br)s1)c1ccccc1,CC(C)Nc1ccccc1,O=C(O)c1ccc(Br)s1,['AM-III'],AM-III,0.9809239405083794,,,,,,,,0.9779835197336566,0.9553663939589306,0.9809239405083794,0.9598355044977585,0.6937580404256265,0.9726770576748617,,,,93.65320619599632,80.55456283035551,75.58342659498578,,,,,,
acylation,CC(C)N(C(=O)C1Cc2ccccc2C1)c1ccccc1,CC(C)Nc1ccccc1,O=C(O)C1Cc2ccccc2C1,['AM-VI'],AM-VI,1,,,,,,,,0.9733196736312175,0.9525663964341127,0.9917850239060123,0.951519313414911,0.5187431848741799,1,,,,,,,95.65289051008264,75.40596857399274,65.5537365596314,,,
acylation,CC(C)N(C(=O)C1C(C)(C)C1(C)C)c1ccccc1,CC(C)Nc1ccccc1,CC1(C)C(C(=O)O)C1(C)C,['AM-I'],AM-I,1,,90.48493683063887,67.29311380584815,57.382631500812266,,,,1,0.9550889935930784,0.9727049062092626,0.9574155367482279,0.4853502298195982,0.9825925368358938,,,,,,,,,,,,
acylation,CC(C)N(C(=O)c1ccc(F)cn1)c1ccccc1,CC(C)Nc1ccccc1,O=C(O)c1ccc(F)cn1,"['AM-I', 'AM-VI']","AM-I, AM-VI",1,,81.1113121784605,67.29311380584815,41.34732591501349,,,,1,0.7681714619048986,0.9176278705016184,0.8184636547778873,0.6046921680800046,1,,,,,,,88.50019965940956,75.40596857399274,60.45347240254718,,,
acylation,CC(C)N(C(=O)C1C[C@H]1c1ccccc1)c1ccccc1,CC(C)Nc1ccccc1,O=C(O)C1C[C@H]1c1ccccc1,['AM-III'],AM-III,0.9952476315211921,,,,,,,,0.9796698784758221,0.9560739691374905,0.9952476315211921,0.9590662160604876,0.535305067768727,0.9880963109147145,,,,91.83087638258222,80.55456283035551,72.55826305307974,,,,,,
acylation,CC(C)N(C(=O)c1cnc(Cl)nc1)c1ccccc1,CC(C)Nc1ccccc1,O=C(O)c1cnc(Cl)nc1,"['AM-I', 'AM-VI']","AM-I, AM-VI",1,,81.00600990074201,67.29311380584815,49.16287550721641,,,,1,0.8210472393648236,0.7722160329088656,0.962833359488571,0.6625372040476731,1,,,,,,,86.49239193400376,75.40596857399274,60.37374129998905,,,
acylation,CC(C)N(C(=O)C1CC2(CC2)CN1C(=O)OC(C)(C)C)c1ccccc1,CC(C)Nc1ccccc1,CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)O,['AM-III'],AM-III,0.9841620553159923,,,,,,,,0.9687166462739363,0.9531570343764969,0.9841620553159923,0.9818383237151994,0.6401173086353702,0.9638212185785124,,,,91.40774720078429,80.55456283035551,74.89953674761793,,,,,,
acylation,CC(C)N(C(=O)C1CCCN1C(=O)OCc1ccccc1)c1ccccc1,CC(C)Nc1ccccc1,O=C(O)C1CCCN1C(=O)OCc1ccccc1,['AM-VI'],AM-VI,1,,,,,,,,0.9651099820714973,0.9530511131968064,0.9385005034568336,0.9523603259078036,0.6410135626616247,1,,,,,,,94.51670029552355,75.40596857399274,65.7095503254987,,,
acylation,CC(C)N(C(=O)C1CCN(C(=O)OCc2ccccc2)CC1)c1ccccc1,CC(C)Nc1ccccc1,O=C(O)C1CCN(C(=O)OCc2ccccc2)CC1,['AM-VI'],AM-VI,0.9952224108579882,,,,,,,,0.9749402392364076,0.9601228728793946,0.9880551207167936,0.9516378720968096,0.6613648003592254,0.9952224108579882,,,,,,,95.26682558051795,75.40596857399274,67.54112375413473,,,
acylation,Cc1cc(C)c(C(=O)N(C)c2ccc(F)cc2)c(C)c1,CNc1ccc(F)cc1,Cc1cc(C)c(C(=O)O)c(C)c1,['AM-I'],AM-I,1,,92.36598151045891,56.83807248071089,68.05825361788008,,,,1,0.9841639902091257,0.9765508269045178,0.9735331326098634,0.8496387528701286,0.9711998243743637,,,,,,,,,,,,
acylation,CN(C(=O)c1cc(C(C)(C)C)cc(C(C)(C)C)c1)c1ccc(F)cc1,CNc1ccc(F)cc1,CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1,"['AM-I', 'AM-III', 'AM-IV', 'AM-VI']","AM-I, AM-III, AM-IV, AM-VI",1,,105.79496609674645,56.83807248071089,90.48525133263509,,,,1,0.7731554163350602,1,1,0.9070986239430694,1,80.26649657896684,53.09515543681024,69.06200861325004,106.65977222482664,73.03601392114138,95.87284502750377,109.58373245192308,72.97622230958916,81.98855560958386,,,
acylation,CN(C(=O)c1ccco1)c1ccc(F)cc1,CNc1ccc(F)cc1,O=C(O)c1ccco1,"['AM-I', 'AM-VI']","AM-I, AM-VI",1,,69.25090159269982,56.83807248071089,45.48995372057021,,,,1,0.6866786475879049,0.7466743407539742,0.9818033811990393,0.6571698793362848,1,,,,,,,83.26739618751934,72.97622230958916,59.48856378866913,,,
acylation,CN(C(=O)c1ccc(Br)s1)c1ccc(F)cc1,CNc1ccc(F)cc1,O=C(O)c1ccc(Br)s1,['AM-I'],AM-I,0.9811887818092939,,86.64146731842891,56.83807248071089,62.3617593590684,,,,0.9811887818092939,0.9517384954407024,0.9694479766753996,0.9657941542258245,0.7252845445030609,0.9624508528583483,,,,,,,,,,,,
acylation,CN(C(=O)C1CC2(CC2)CN1C(=O)OC(C)(C)C)c1ccc(F)cc1,CNc1ccc(F)cc1,CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)O,['AM-I'],AM-I,1,,87.24983594761159,56.83807248071089,70.51195003727157,,,,1,0.971057746979178,0.9662098618677867,0.9877969734432654,0.3512775734789083,0.9740474233950258,,,,,,,,,,,,
acylation,COc1ccc(N(C)C(=O)Cc2cc(F)cc(F)c2)cc1,CNc1ccc(OC)cc1,O=C(O)Cc1cc(F)cc(F)c1,['AM-I'],AM-I,1,,75.85085835836814,53.20398104327474,63.254901340215596,,,,1,0.8266807316465385,0.9628861310978022,0.9714239949038287,0.5852853021140021,0.9680618973593804,,,,,,,,,,,,
acylation,COc1ccc(N(C)C(=O)c2c(C)cc(C)cc2C)cc1,CNc1ccc(OC)cc1,Cc1cc(C)c(C(=O)O)c(C)c1,['AM-I'],AM-I,1,,88.31963318945184,53.20398104327474,68.05825361788008,,,,1,0.9562076847115738,0.9798333966373792,0.965397985402018,0.8453222509680881,0.9680763481420778,,,,,,,,,,,,
acylation,COc1ccc(N(C)C(=O)C(c2ccccc2)c2ccccc2)cc1,CNc1ccc(OC)cc1,O=C(O)C(c1ccccc1)c1ccccc1,"['AM-I', 'AM-III']","AM-I, AM-III",1,,85.84442968958953,53.20398104327474,70.5609086136408,,,,1,0.8983429133683338,1,0.981881824194413,0.8039232489892855,0.9794280382622036,,,,94.07133519550541,72.34273519356104,82.62082296370707,,,,,,
acylation,COc1ccc(N(C)C(=O)c2ccc3nc(C)ccc3c2)cc1,CNc1ccc(OC)cc1,Cc1ccc2cc(C(=O)O)ccc2n1,['AM-VI'],AM-VI,0.9629460565152484,,,,,,,,0.8471336312205361,0.8626030799329829,0.8237002805510953,0.9481127996148587,0.6721846112464193,0.9629460565152484,,,,,,,91.78317932582664,69.40420371968267,69.20822069165965,,,
acylation,COc1ccc(N(C)C(=O)c2cnccn2)cc1,CNc1ccc(OC)cc1,O=C(O)c1cnccn1,['AM-I'],AM-I,0.9076941449634416,,60.07171579193024,53.20398104327474,36.0630984576233,,,,0.9076941449634416,0.7666315466274117,0.7244949039385038,0.7038089395885896,0.6089448976317,0.8092504874737485,,,,,,,,,,,,
acylation,COc1ccc(N(C)C(=O)c2oc3ccccc3c2C)cc1,CNc1ccc(OC)cc1,Cc1c(C(=O)O)oc2ccccc12,['AM-I'],AM-I,1,,83.53197970066803,53.20398104327474,64.79332836878291,,,,1,0.8601234476909383,0.988402812668091,0.9527541529498246,0.6760374243785057,0.9822247838028034,,,,,,,,,,,,
acylation,COc1ccc(N(C)C(=O)c2cc(Cl)cc(Cl)n2)cc1,CNc1ccc(OC)cc1,O=C(O)c1cc(Cl)cc(Cl)n1,['AM-III'],AM-III,0.9782799309335315,,,,,,,,0.9751825106195805,0.8846478667140762,0.9782799309335315,0.9625942848535526,0.6314565308696779,0.9673544330080723,,,,93.10462871942647,72.34273519356104,76.7554566067229,,,,,,
acylation,CCN(C(=O)Cc1ccc(C)cc1)c1cccc(C)c1,CCNc1cccc(C)c1,Cc1ccc(CC(=O)O)cc1,['AM-III'],AM-III,1,,,,,,,,0.9794138036368022,0.9645001462270382,1,0.9674770674597805,0.4494741385154407,0.9980319184633765,,,,93.94301729054456,82.17998625040693,72.99738693024597,,,,,,
acylation,CCN(C(=O)COc1ccccc1)c1cccc(C)c1,CCNc1cccc(C)c1,O=C(O)COc1ccccc1,"['AM-I', 'AM-III', 'AM-VI']","AM-I, AM-III, AM-VI",1,,81.91611938348365,64.54341130908595,54.43219105475764,,,,1,0.9306603365877851,1,0.8950285185780074,0.7027706038885662,1,,,,92.59518467053311,82.17998625040693,69.89793949621811,91.38759692857573,75.6731726247478,61.571264671772205,,,
acylation,CCN(C(=O)Cc1ccc2c(c1)OCO2)c1cccc(C)c1,CCNc1cccc(C)c1,O=C(O)Cc1ccc2c(c1)OCO2,['AM-VI'],AM-VI,1,,,,,,,,0.9862905947209624,0.931257946937974,0.8272785714844217,0.828590164971762,0.6360642229582046,1,,,,,,,87.91226160394736,75.6731726247478,63.85206195671067,,,
acylation,CCN(C(=O)c1ncccn1)c1cccc(C)c1,CCNc1cccc(C)c1,O=C(O)c1ncccn1,['AM-III'],AM-III,0.9159052962069514,,,,,,,,0.7334251429140738,0.8331553109777882,0.9159052962069514,0.6740461750174086,0.6742137311707423,0.709975076781705,,,,75.40008643054341,82.17998625040693,51.68135916182672,,,,,,
acylation,CCN(C(=O)c1ccc([N+](=O)[O-])s1)c1cccc(C)c1,CCNc1cccc(C)c1,O=C(O)c1ccc([N+](=O)[O-])s1,"['AM-III', 'AM-VI']","AM-III, AM-VI",1,,,,,,,,0.9781374758158293,0.9721302724952396,1,0.8500297082578319,0.39608547212654177,1,,,,91.74772364947549,82.17998625040693,70.7167413647307,86.02241464843833,75.6731726247478,63.54785071624528,,,
acylation,CCN(C(=O)c1oc2ccccc2c1C)c1cccc(C)c1,CCNc1cccc(C)c1,Cc1c(C(=O)O)oc2ccccc12,['AM-VI'],AM-VI,1,,,,,,,,0.9526510663403515,0.9441199308347812,0.9729478078662172,0.9612858388837224,0.5465251072131998,1,,,,,,,93.48811430414467,75.6731726247478,64.62759508813659,,,
acylation,CCN(C(=O)Cc1ccc(C)cc1)c1ccccc1,CCNc1ccccc1,Cc1ccc(CC(=O)O)cc1,['AM-III'],AM-III,0.9888427727805936,,,,,,,,0.9614296347138296,0.9531823778568,0.9888427727805936,0.9614701268647976,0.549129841981953,0.9792601576522544,,,,91.58191063901378,79.64098054150735,72.99738693024597,,,,,,
acylation,CCN(C(=O)c1ccc2nc(C)ccc2c1)c1ccccc1,CCNc1ccccc1,Cc1ccc2cc(C(=O)O)ccc2n1,['AM-III'],AM-III,1,,,,,,,,0.7691762807607359,0.9663401316917559,1,0.75220588726075,0.712971176877897,0.9705588449678686,,,,69.96066164563337,79.64098054150735,46.05294130417722,,,,,,
acylation,CC1CCCN(C(=O)c2cc(Cl)cc(Cl)n2)C1,CC1CCCNC1,O=C(O)c1cc(Cl)cc(Cl)n1,['AM-III'],AM-III,1,,,,,,,,0.9741488504424941,0.9840373917335604,1,0.9489457548946308,0.5340109384983751,0.9630654404371725,,,,88.1306901758785,65.364837585353,76.7554566067229,,,,,,
acylation,Cc1ccc(CC(=O)N2CCC(N3CCCCC3)CC2)cc1,C1CCN(C2CCNCC2)CC1,Cc1ccc(CC(=O)O)cc1,['AM-III'],AM-III,0.9757274856046521,,,,,,,,0.7654641468119572,0.8274709656172705,0.9757274856046521,0.6901513773144231,0.706354948440657,0.9631899286810006,,,,83.85630075319926,69.12374197054346,72.99738693024597,,,,,,
acylation,Cc1cc(C)c(C(=O)N2CCCC3CCCCC32)c(C)c1,C1CCC2NCCCC2C1,Cc1cc(C)c(C(=O)O)c(C)c1,['AM-II'],AM-II,0.9885040345161181,,,,,73.59356281319161,50.97196152270583,57.84750710128446,0.9743120702891301,0.9885040345161181,0.9655321064032325,0.9786935767863432,0.8577140162603678,0.9674528388676843,,,,,,,,,,,,
acylation,CCCN(C)C(=O)Cc1ccc2c(c1)OCO2,CCCNC,O=C(O)Cc1ccc2c(c1)OCO2,['AM-I'],AM-I,1,,70.58126267272114,44.435285107445694,58.07690940465211,,,,1,0.8292792123610977,0.8405801706508207,0.7958884896933938,0.6379535035983552,0.9720367254026864,,,,,,,,,,,,
acylation,CCCN(C)C(=O)C(c1ccccc1)c1ccccc1,CCCNC,O=C(O)C(c1ccccc1)c1ccccc1,['AM-I'],AM-I,1,,86.34105624237412,44.435285107445694,70.5609086136408,,,,1,0.8490422613088795,0.9552893441874992,0.8548828309764035,0.8525885768778942,0.9928801249932377,,,,,,,,,,,,
acylation,CC1COCCN1C(=O)C(c1ccccc1)c1ccccc1,CC1COCCN1,O=C(O)C(c1ccccc1)c1ccccc1,['AM-VI'],AM-VI,0.997589639621557,,,,,,,,0.8441319897562312,0.6475642978132503,0.7261868763498911,0.9111879836514201,0.9692416979165998,0.997589639621557,,,,,,,89.08176793215974,65.0890072367003,73.51630561078224,,,
acylation,CON(C)C(=O)c1cccc(-c2ccccc2)c1,CNOC,O=C(O)c1cccc(-c2ccccc2)c1,['AM-VI'],AM-VI,1,,,,,,,,0.681887165325191,0.6277783746103833,0.8047409427992716,0.8757913404205262,0.9361618409709181,1,,,,,,,88.14783896998561,60.118103394352076,74.53511197522684,,,
acylation,CON(C)C(=O)c1cc2ccccc2s1,CNOC,O=C(O)c1cc2ccccc2s1,['AM-VI'],AM-VI,1,,,,,,,,0.8077520596997431,0.6843571644148525,0.7769955657046769,0.8205790120347989,0.8778284261324342,1,,,,,,,82.2000499516292,60.118103394352076,69.40304279670542,,,
acylation,CON(C)C(=O)C1C(C)(C)C1(C)C,CNOC,CC1(C)C(C(=O)O)C1(C)C,['AM-VI'],AM-VI,1,,,,,,,,0.9577765649288706,0.6189088544875745,0.819250667826972,0.8709013002751063,0.7821409734758606,1,,,,,,,81.70274925804752,60.118103394352076,70.54198182178438,,,
acylation,CON(C)C(=O)C1C[C@H]1c1ccccc1,CNOC,O=C(O)C1C[C@H]1c1ccccc1,['AM-VI'],AM-VI,1,,,,,,,,0.6433194464732028,0.6189659712121383,0.8638506429897339,0.875785025307205,0.7510134083785986,1,,,,,,,80.45376499182211,60.118103394352076,69.23428510065658,,,
acylation,CON(C)C(=O)c1ccc(F)cn1,CNOC,O=C(O)c1ccc(F)cn1,['AM-I'],AM-I,0.9673826827802415,,49.71716620549577,33.3337284610831,41.34732591501349,,,,0.9673826827802415,0.6163625152618681,0.8894657486750773,0.7771027157461543,0.32892769488819085,0.963532697845939,,,,,,,,,,,,
acylation,CON(C)C(=O)c1cc(Cl)cc(Cl)n1,CNOC,O=C(O)c1cc(Cl)cc(Cl)n1,['AM-VI'],AM-VI,1,,,,,,,,0.9273168717387066,0.6735615868185563,0.8901429323616589,0.8491971691826457,0.6480617691417837,1,,,,,,,83.77816161509543,60.118103394352076,70.64761700240065,,,
acylation,CON(C)C(=O)c1c[nH]c2ncccc12,CNOC,O=C(O)c1c[nH]c2ncccc12,['AM-I'],AM-I,0.9750252090345668,,47.21326137848338,33.3337284610831,37.718387090671044,,,,0.9750252090345668,0.6270679652672385,0.8424392007937258,0.8197685706215738,0.504119431711995,0.7090492315957557,,,,,,,,,,,,
acylation,CON(C)C(=O)c1ccccc1,CNOC,O=C(O)c1ccccc1,['AM-VI'],AM-VI,0.9724536500349933,,,,,,,,0.8098174112383181,0.6593901334775258,0.8238087290400598,0.8417170016985381,0.8310902689437132,0.9724536500349933,,,,,,,75.32824373313284,60.118103394352076,62.57309064266649,,,
acylation,CON(C)C(=O)C(C)c1ccc(CC2CCCC2=O)cc1,CNOC,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,['AM-VI'],AM-VI,1,,,,,,,,0.8241824695404218,0.6132741390378141,0.8146704891758211,0.7942782743277912,0.7906488497487083,1,,,,,,,85.05871878940953,60.118103394352076,73.30375063528308,,,
acylation,CON(C)C(=O)c1ccc(-c2ccccc2)cc1,CNOC,O=C(O)c1ccc(-c2ccccc2)cc1,['AM-VI'],AM-VI,1,,,,,,,,0.7274200657031387,0.6326163406255829,0.7799429809567425,0.8316246040742503,0.9241815345270852,1,,,,,,,86.94097420149235,60.118103394352076,72.71001030796604,,,
acylation,CON(C)C(=O)c1ccnc(C(F)(F)F)c1,CNOC,O=C(O)c1ccnc(C(F)(F)F)c1,['AM-VI'],AM-VI,0.9755453946619062,,,,,,,,0.760367607070007,0.6334831736544478,0.9041212845780412,0.8574624450346545,0.7386208925912359,0.9755453946619062,,,,,,,76.0948184895277,60.118103394352076,63.30768916602098,,,
acylation,Cc1ccc(CC(=O)NS(=O)(=O)c2cc(F)cc(F)c2)cc1,NS(=O)(=O)c1cc(F)cc(F)c1,Cc1ccc(CC(=O)O)cc1,['AM-I'],AM-I,1,,69.55064063034013,48.080475664063904,59.34774039700491,,,,1,0.7714343597637067,0.9812172104463465,0.7850661952263528,0.6924426041344519,0.8702229620200241,,,,,,,,,,,,
acylation,O=C(NS(=O)(=O)c1cc(F)cc(F)c1)C1c2ccccc2Oc2ccccc21,NS(=O)(=O)c1cc(F)cc(F)c1,O=C(O)C1c2ccccc2Oc2ccccc21,['AM-III'],AM-III,1,,,,,,,,0.7981876871616618,0.7657053593111971,1,0.6131010343503045,0.7960147223601699,0.8293293118516152,,,,90.36526050258243,67.9643120839776,81.09700408858345,,,,,,
acylation,COC(=O)c1cc(S(=O)(=O)NC(=O)Cc2ccc(C)cc2)ccc1OC,COC(=O)c1cc(S(N)(=O)=O)ccc1OC,Cc1ccc(CC(=O)O)cc1,['AM-III'],AM-III,0.9931032557568709,,,,,,,,0.9636411168710736,0.7044512030501564,0.9931032557568709,0.7606190402010314,0.6293564155327497,0.8956719241126276,,,,84.40754080415931,65.45397931439484,72.99738693024597,,,,,,
